country,b_g_namespace,year,air_quality_network,air_quality_network_name,timezone,air_quality_station_eo_i_code,air_quality_station_nat_code,air_quality_station_name,sampling_point_id,air_pollutant,longitude,latitude,altitude,altitude_unit,air_quality_station_area,air_quality_station_type,operational_activity_begin,operational_activity_end,sample_id,inlet_height,inlet_height_unit,building_distance,building_distance_unit,kerb_distance,kerb_distance_unit,distance_source,distance_source_unit,main_emission_sources,heating_emissions,heating_emissions_unit,mobile,traffic_emissions,traffic_emissions_unit,industrial_emissions,industrial_emissions_unit,municipality,dispersion_local,dispersion_regional,distance_junction,distance_junction_unit,heavy_duty_fraction,height_facades,street_width,traffic_speed,traffic_volume,process_id,process_activity_begin,process_activity_end,measurement_type,measurement_method,other_measurement_method,measurement_equipment,other_measurement_equipment,sampling_method,other_sampling_method,analytical_technique,other_analytical_technique,equivalence_demonstrated,demonstration_report,detection_limit,detection_limit_unit,documentation,qa_report,duration,duration_unit,cadence,cadence_unit,source_data_url,imported,tfr
Netherlands,NL.RIVM.AQ,2022,NET-NL001A,DCMR Luchtkwaliteit Meetnet Rijnmond,UTC+01,NL00485,NL01485,Hoogvliet-Leemkuil,SPO-NL00485_06001_300,PM2.5,4.35524,51.86741,3,m,urban,industrial,01/01/2012 00:00:00,01/01/2013 00:00:00,SPO_F-NL00485_06001_300_300,3,m,0,m,0,m,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Hoogvliet,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP-NL_A_BETA_BAM1020,01/01/2012 00:00:00,01/01/2013 00:00:00,automatic,BETA,NA,BAM1020,NA,NA,NA,NA,NA,ref,NA,0,ug.m-3,EN ISO/IEC 17025:2017 Registration number: L 224,https://www.rva.nl/alle-geaccrediteerden/,1,hour,10,second,http://cdr.eionet.europa.eu/nl/eu/aqd/d/envzujz7w/REP_D-NL_RIVM_20231031_D5_GELUK-001.xml,05/09/2024 04:09:25,1.49
Netherlands,NL.RIVM.AQ,2022,NET-NL001A,DCMR Luchtkwaliteit Meetnet Rijnmond,UTC+01,NL00487,NL01487,Rotterdam Zuid-Pleinweg,SPO-NL00487_06001_300,PM2.5,4.48069,51.89115,3,m,urban,traffic,01/01/2012 00:00:00,01/01/2013 00:00:00,SPO_F-NL00487_06001_300_300,3,m,15,m,2,m,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Rotterdam,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP-NL_A_BETA_BAM1020,01/01/2012 00:00:00,01/01/2013 00:00:00,automatic,BETA,NA,BAM1020,NA,NA,NA,NA,NA,ref,NA,0,ug.m-3,EN ISO/IEC 17025:2017 Registration number: L 224,https://www.rva.nl/alle-geaccrediteerden/,1,hour,10,second,http://cdr.eionet.europa.eu/nl/eu/aqd/d/envzujz7w/REP_D-NL_RIVM_20231031_D5_GELUK-001.xml,05/09/2024 04:09:25,1.49
Netherlands,NL.RIVM.AQ,2022,NET-NL001A,DCMR Luchtkwaliteit Meetnet Rijnmond,UTC+01,NL00488,NL01488,Rotterdam Zuid-Zwartewaalstraat,SPO-NL00488_06001_300,PM2.5,4.48753,51.89362,2,m,urban,background,01/01/2012 00:00:00,01/01/2013 00:00:00,SPO_F-NL00488_06001_300_300,3,m,0,m,0,m,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Rotterdam,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP-NL_A_BETA_BAM1020,01/01/2012 00:00:00,01/01/2013 00:00:00,automatic,BETA,NA,BAM1020,NA,NA,NA,NA,NA,ref,NA,0,ug.m-3,EN ISO/IEC 17025:2017 Registration number: L 224,https://www.rva.nl/alle-geaccrediteerden/,1,hour,10,second,http://cdr.eionet.europa.eu/nl/eu/aqd/d/envzujz7w/REP_D-NL_RIVM_20231031_D5_GELUK-001.xml,05/09/2024 04:09:25,1.49
Netherlands,NL.RIVM.AQ,2022,NET-NL001A,DCMR Luchtkwaliteit Meetnet Rijnmond,UTC+01,NL00489,NL01489,Ridderkerk-Hogeweg,SPO-NL00489_00007_100,O3,4.58006,51.86943,2,m,urban,traffic,30/06/2005 00:00:00,14/10/2016 00:00:00,SPO_F-NL00489_00007_100_100,3,m,100,m,100,m,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Ridderkerk,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP-NL_A_UV-P_enviroO342E,30/06/2005 00:00:00,14/10/2016 00:00:00,automatic,UV-P,NA,enviroO342E,NA,NA,NA,NA,NA,ref,NA,0,ug.m-3,NA,http://www.rivm.nl/lucht/,1,hour,10,second,http://cdr.eionet.europa.eu/nl/eu/aqd/d/envzujz7w/REP_D-NL_RIVM_20231031_D5_GELUK-001.xml,05/09/2024 04:09:25,1.49
Netherlands,NL.RIVM.AQ,2022,NET-NL001A,DCMR Luchtkwaliteit Meetnet Rijnmond,UTC+01,NL00489,NL01489,Ridderkerk-Hogeweg,SPO-NL00489_06001_300,PM2.5,4.58006,51.86943,2,m,urban,traffic,01/01/2012 00:00:00,01/01/2013 00:00:00,SPO_F-NL00489_06001_300_300,3,m,100,m,100,m,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Ridderkerk,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP-NL_A_BETA_BAM1020,01/01/2012 00:00:00,01/01/2013 00:00:00,automatic,BETA,NA,BAM1020,NA,NA,NA,NA,NA,ref,NA,0,ug.m-3,EN ISO/IEC 17025:2017 Registration number: L 224,https://www.rva.nl/alle-geaccrediteerden/,1,hour,10,second,http://cdr.eionet.europa.eu/nl/eu/aqd/d/envzujz7w/REP_D-NL_RIVM_20231031_D5_GELUK-001.xml,05/09/2024 04:09:25,1.49
Netherlands,NL.RIVM.AQ,2022,NET-NL001A,DCMR Luchtkwaliteit Meetnet Rijnmond,UTC+01,NL00491,NL01491,Rotterdam-Oost Sidelinge A13,SPO-NL00491_06001_300,PM2.5,4.43069,51.93847,-1,m,urban,traffic,01/01/2012 00:00:00,01/01/2013 00:00:00,SPO_F-NL00491_06001_300_300,3,m,27,m,3,m,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Rotterdam,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP-NL_A_BETA_BAM1020,01/01/2012 00:00:00,01/01/2013 00:00:00,automatic,BETA,NA,BAM1020,NA,NA,NA,NA,NA,ref,NA,0,ug.m-3,EN ISO/IEC 17025:2017 Registration number: L 224,https://www.rva.nl/alle-geaccrediteerden/,1,hour,10,second,http://cdr.eionet.europa.eu/nl/eu/aqd/d/envzujz7w/REP_D-NL_RIVM_20231031_D5_GELUK-001.xml,05/09/2024 04:09:25,1.49
Netherlands,NL.RIVM.AQ,2022,NET-NL001A,DCMR Luchtkwaliteit Meetnet Rijnmond,UTC+01,NL00494,NL01494,Schiedam-Alphons Arienstraat,SPO-NL00494_00020_100,C6H6,4.40139,51.92139,3,m,urban,background,15/01/2004 00:00:00,23/11/2016 00:00:00,SPO_F-NL00494_00020_100_100,3,m,0,m,0,m,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Schiedam,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP-NL_A_GC-FID_GC5000BTX-FID,15/01/2004 00:00:00,23/11/2016 00:00:00,automatic,GC-FID,NA,GC5000BTX-FID,NA,NA,NA,NA,NA,ref,NA,0,ug.m-3,NA,http://www.rivm.nl/lucht/,1,hour,10,second,http://cdr.eionet.europa.eu/nl/eu/aqd/d/envzujz7w/REP_D-NL_RIVM_20231031_D5_GELUK-001.xml,05/09/2024 04:09:25,1.49
Netherlands,NL.RIVM.AQ,2022,NET-NL001A,DCMR Luchtkwaliteit Meetnet Rijnmond,UTC+01,NL00495,NL01495,Maassluis-Kwartellaan,SPO-NL00495_06001_300,PM2.5,4.22803,51.93204,4,m,urban,industrial,01/01/2012 00:00:00,01/01/2013 00:00:00,SPO_F-NL00495_06001_300_300,3,m,0,m,0,m,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Maassluis,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP-NL_A_BETA_BAM1020,01/01/2012 00:00:00,01/01/2013 00:00:00,automatic,BETA,NA,BAM1020,NA,NA,NA,NA,NA,ref,NA,0,ug.m-3,EN ISO/IEC 17025:2017 Registration number: L 224,https://www.rva.nl/alle-geaccrediteerden/,1,hour,10,second,http://cdr.eionet.europa.eu/nl/eu/aqd/d/envzujz7w/REP_D-NL_RIVM_20231031_D5_GELUK-001.xml,05/09/2024 04:09:25,1.49
Netherlands,NL.RIVM.AQ,2022,NET-NL001A,DCMR Luchtkwaliteit Meetnet Rijnmond,UTC+01,NL00496,NL01496,Hoek v. Holland-Berghaven,SPO-NL00496_06001_300,PM2.5,4.12194,51.9778,6,m,suburban,industrial,01/01/2012 00:00:00,01/01/2013 00:00:00,SPO_F-NL00496_06001_300_300,3,m,0,m,0,m,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Hoek v. Holland,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP-NL_A_BETA_BAM1020,01/01/2012 00:00:00,01/01/2013 00:00:00,automatic,BETA,NA,BAM1020,NA,NA,NA,NA,NA,ref,NA,0,ug.m-3,EN ISO/IEC 17025:2017 Registration number: L 224,https://www.rva.nl/alle-geaccrediteerden/,1,hour,10,second,http://cdr.eionet.europa.eu/nl/eu/aqd/d/envzujz7w/REP_D-NL_RIVM_20231031_D5_GELUK-001.xml,05/09/2024 04:09:25,1.49
Netherlands,NL.RIVM.AQ,2022,NET-NL010A,Landelijk Meetnet Luchtkwaliteit,UTC+01,NL00107,107,Posterholt-Vlodropperweg,SPO-NL00107_00001_101,SO2,6.0424,51.11919,35,m,rural,background,01/04/1986 00:00:00,16/07/2008 00:00:00,SPO_F-NL00107_00001_101_101,4,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Posterholt,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP-NL_A_UV-FL_thermo43w,01/04/1986 00:00:00,16/07/2008 00:00:00,automatic,UV-FL,NA,thermo43w,NA,NA,NA,NA,NA,ref,NA,0,ug.m-3,EN ISO/IEC 17025:2017 Registration number: L 224,https://www.rva.nl/alle-geaccrediteerden/,1,hour,10,second,http://cdr.eionet.europa.eu/nl/eu/aqd/d/envzujz7w/REP_D-NL_RIVM_20231031_D5_GELUK-001.xml,05/09/2024 04:09:25,1.49
Netherlands,NL.RIVM.AQ,2022,NET-NL010A,Landelijk Meetnet Luchtkwaliteit,UTC+01,NL00107,107,Posterholt-Vlodropperweg,SPO-NL00107_00008_100,NO2,6.0424,51.11919,35,m,rural,background,02/01/1976 00:00:00,06/10/1998 00:00:00,SPO_F-NL00107_00008_100_100,4,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Posterholt,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP-NL_A_chemi_philipsPW9762,02/01/1976 00:00:00,06/10/1998 00:00:00,automatic,chemi,NA,philipsPW9762,NA,NA,NA,NA,NA,ref,NA,0,ug.m-3,NA,http://www.rivm.nl/lucht/,1,day,0,other,http://cdr.eionet.europa.eu/nl/eu/aqd/d/envzujz7w/REP_D-NL_RIVM_20231031_D5_GELUK-001.xml,05/09/2024 04:09:25,1.49
Netherlands,NL.RIVM.AQ,2022,NET-NL010A,Landelijk Meetnet Luchtkwaliteit,UTC+01,NL00107,107,Posterholt-Vlodropperweg,SPO-NL00107_00009_100,NOX as NO2,6.0424,51.11919,35,m,rural,background,02/01/1976 00:00:00,08/10/1998 00:00:00,SPO_F-NL00107_00009_100_100,4,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Posterholt,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP-NL_A_chemi_philipsPW9762,02/01/1976 00:00:00,08/10/1998 00:00:00,automatic,chemi,NA,philipsPW9762,NA,NA,NA,NA,NA,ref,NA,0,ug.m-3,NA,http://www.rivm.nl/lucht/,1,day,0,other,http://cdr.eionet.europa.eu/nl/eu/aqd/d/envzujz7w/REP_D-NL_RIVM_20231031_D5_GELUK-001.xml,05/09/2024 04:09:25,1.49
Netherlands,NL.RIVM.AQ,2022,NET-NL010A,Landelijk Meetnet Luchtkwaliteit,UTC+01,NL00107,107,Posterholt-Vlodropperweg,SPO-NL00107_00038_100,NO,6.0424,51.11919,35,m,rural,background,02/01/1976 00:00:00,08/10/1998 00:00:00,SPO_F-NL00107_00038_100_100,4,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Posterholt,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP-NL_A_chemi_philipsPW9762,02/01/1976 00:00:00,08/10/1998 00:00:00,automatic,chemi,NA,philipsPW9762,NA,NA,NA,NA,NA,ref,NA,0,ug.m-3,NA,http://www.rivm.nl/lucht/,1,day,0,other,http://cdr.eionet.europa.eu/nl/eu/aqd/d/envzujz7w/REP_D-NL_RIVM_20231031_D5_GELUK-001.xml,05/09/2024 04:09:25,1.49
Netherlands,NL.RIVM.AQ,2022,NET-NL010A,Landelijk Meetnet Luchtkwaliteit,UTC+01,NL00131,131,Vredepeel-Vredeweg,SPO-NL00131_00001_111,SO2,5.85307,51.54052,30,m,rural,background,01/04/1986 00:00:00,06/02/2011 00:00:00,SPO_F-NL00131_00001_111_111,4,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Vredepeel,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP-NL_A_UV-FL_thermo43w,01/04/1986 00:00:00,06/02/2011 00:00:00,automatic,UV-FL,NA,thermo43w,NA,NA,NA,NA,NA,ref,NA,0,ug.m-3,EN ISO/IEC 17025:2017 Registration number: L 224,https://www.rva.nl/alle-geaccrediteerden/,1,hour,10,second,http://cdr.eionet.europa.eu/nl/eu/aqd/d/envzujz7w/REP_D-NL_RIVM_20231031_D5_GELUK-001.xml,05/09/2024 04:09:25,1.49
Netherlands,NL.RIVM.AQ,2022,NET-NL010A,Landelijk Meetnet Luchtkwaliteit,UTC+01,NL00131,131,Vredepeel-Vredeweg,SPO-NL00131_00006_110,BS,5.85307,51.54052,30,m,rural,background,01/04/1984 00:00:00,31/12/1996 00:00:00,SPO_F-NL00131_00006_110_110,0,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Vredepeel,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP-NL_N_reflecto_OECD,01/04/1984 00:00:00,31/12/1996 00:00:00,active,NA,NA,NA,NA,NA,NA,reflecto,NA,ref,NA,0,ug.m-3,NA,http://www.rivm.nl/lucht/,1,day,1,day,http://cdr.eionet.europa.eu/nl/eu/aqd/d/envzujz7w/REP_D-NL_RIVM_20231031_D5_GELUK-001.xml,05/09/2024 04:09:25,1.49
Netherlands,NL.RIVM.AQ,2022,NET-NL010A,Landelijk Meetnet Luchtkwaliteit,UTC+01,NL00131,131,Vredepeel-Vredeweg,SPO-NL00131_00006_111,BS,5.85307,51.54052,30,m,rural,background,01/01/1997 00:00:00,12/12/2000 00:00:00,SPO_F-NL00131_00006_111_111,4,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Vredepeel,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP-NL_N_reflecto_OECD,01/01/1997 00:00:00,12/12/2000 00:00:00,active,NA,NA,NA,NA,NA,NA,reflecto,NA,ref,NA,0,ug.m-3,NA,http://www.rivm.nl/lucht/,1,day,1,day,http://cdr.eionet.europa.eu/nl/eu/aqd/d/envzujz7w/REP_D-NL_RIVM_20231031_D5_GELUK-001.xml,05/09/2024 04:09:25,1.49
Netherlands,NL.RIVM.AQ,2022,NET-NL010A,Landelijk Meetnet Luchtkwaliteit,UTC+01,NL00131,131,Vredepeel-Vredeweg,SPO-NL00131_00009_100,NOX as NO2,5.85307,51.54052,30,m,rural,background,01/04/1984 00:00:00,08/10/1998 00:00:00,SPO_F-NL00131_00009_100_100,4,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Vredepeel,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP-NL_A_chemi_philipsPW9762,01/04/1984 00:00:00,08/10/1998 00:00:00,automatic,chemi,NA,philipsPW9762,NA,NA,NA,NA,NA,ref,NA,0,ug.m-3,NA,http://www.rivm.nl/lucht/,1,day,0,other,http://cdr.eionet.europa.eu/nl/eu/aqd/d/envzujz7w/REP_D-NL_RIVM_20231031_D5_GELUK-001.xml,05/09/2024 04:09:25,1.49
Netherlands,NL.RIVM.AQ,2022,NET-NL010A,Landelijk Meetnet Luchtkwaliteit,UTC+01,NL00131,131,Vredepeel-Vredeweg,SPO-NL00131_00037_100,S-DEP,5.85307,51.54052,30,m,rural,background,01/01/1988 00:00:00,03/01/2006 00:00:00,SPO_F-NL00131_00037_100_100,2,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Vredepeel,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP-NL_N_IC_vanessenWO-sampler,01/01/1988 00:00:00,03/01/2006 00:00:00,active,NA,NA,NA,NA,deposition-wet,NA,IC,NA,ref,NA,0,mg.l-1,NA,http://www.rivm.nl/lucht/,4,week,2,week,http://cdr.eionet.europa.eu/nl/eu/aqd/d/envzujz7w/REP_D-NL_RIVM_20231031_D5_GELUK-001.xml,05/09/2024 04:09:25,1.49
Netherlands,NL.RIVM.AQ,2019,NET-NL010A,Landelijk Meetnet Luchtkwaliteit,UTC+01,NL00131,131,Vredepeel-Vredeweg,SPO-NL00131_00045_101,NH4,5.85361,51.54111,30,m,rural,background,01/01/2009 00:00:00,NA,SPO_F-NL00131_00045_101_101,3,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Vredepeel,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP-NL_N_CFA_leckelSEQ47-50,01/01/2009 00:00:00,NA,active,NA,NA,NA,NA,LVSauto2.3,NA,CFA,NA,ref,NA,0,ug.m-3,EN ISO/IEC 17025:2017 Registration number: L 224,https://www.rva.nl/alle-geaccrediteerden/,1,day,1,day,http://cdr.eionet.europa.eu/nl/eu/aqd/d/envx091uq/REP_D-NL_RIVM_20200909_D5_GELUK-RS_v3.xml,10/09/2020 14:00:38,1.57
Netherlands,NL.RIVM.AQ,2019,NET-NL010A,Landelijk Meetnet Luchtkwaliteit,UTC+01,NL00131,131,Vredepeel-Vredeweg,SPO-NL00131_00046_101,NO3,5.85361,51.54111,30,m,rural,background,01/01/2009 00:00:00,NA,SPO_F-NL00131_00046_101_101,3,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Vredepeel,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP-NL_N_IC_leckelSEQ47-50,01/01/2009 00:00:00,NA,active,NA,NA,NA,NA,LVSauto2.3,NA,IC,NA,ref,NA,0,ug.m-3,NA,http://www.rivm.nl/lucht/,1,day,1,day,http://cdr.eionet.europa.eu/nl/eu/aqd/d/envx091uq/REP_D-NL_RIVM_20200909_D5_GELUK-RS_v3.xml,10/09/2020 14:00:38,1.57
Netherlands,NL.RIVM.AQ,2019,NET-NL010A,Landelijk Meetnet Luchtkwaliteit,UTC+01,NL00131,131,Vredepeel-Vredeweg,SPO-NL00131_00047_101,SO4 (H2SO4 aerosols) (SO4--),5.85361,51.54111,30,m,rural,background,01/01/2009 00:00:00,NA,SPO_F-NL00131_00047_101_101,3,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Vredepeel,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP-NL_N_IC_leckelSEQ47-50,01/01/2009 00:00:00,NA,active,NA,NA,NA,NA,LVSauto2.3,NA,IC,NA,ref,NA,0,ug.m-3,NA,http://www.rivm.nl/lucht/,1,day,1,day,http://cdr.eionet.europa.eu/nl/eu/aqd/d/envx091uq/REP_D-NL_RIVM_20200909_D5_GELUK-RS_v3.xml,10/09/2020 14:00:38,1.57
Netherlands,NL.RIVM.AQ,2019,NET-NL010A,Landelijk Meetnet Luchtkwaliteit,UTC+01,NL00131,131,Vredepeel-Vredeweg,SPO-NL00131_00063_101,Zn,5.85361,51.54111,30,m,rural,background,01/01/2008 00:00:00,31/12/2013 00:00:00,SPO_F-NL00131_00063_101_101,3,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Vredepeel,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP-NL_N_ICP-MS_leckelSEQ47-50,01/01/2008 00:00:00,31/12/2013 00:00:00,active,NA,NA,NA,NA,LVSauto2.3,NA,ICP-MS,NA,ref,NA,0,ng.m-3,EN ISO/IEC 17025:2017 Registration number: L 224,https://www.rva.nl/alle-geaccrediteerden/,1,day,1,day,http://cdr.eionet.europa.eu/nl/eu/aqd/d/envx091uq/REP_D-NL_RIVM_20200909_D5_GELUK-RS_v3.xml,10/09/2020 14:00:38,1.57
Netherlands,NL.RIVM.AQ,2019,NET-NL010A,Landelijk Meetnet Luchtkwaliteit,UTC+01,NL00131,131,Vredepeel-Vredeweg,SPO-NL00131_00629_101,Ca++,5.85361,51.54111,30,m,rural,background,01/01/2008 00:00:00,31/12/2013 00:00:00,SPO_F-NL00131_00629_101_101,3,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Vredepeel,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP-NL_N_ICP-MS_leckelSEQ47-50,01/01/2008 00:00:00,31/12/2013 00:00:00,active,NA,NA,NA,NA,LVSauto2.3,NA,ICP-MS,NA,ref,NA,0,ng.m-3,EN ISO/IEC 17025:2017 Registration number: L 224,https://www.rva.nl/alle-geaccrediteerden/,1,day,1,day,http://cdr.eionet.europa.eu/nl/eu/aqd/d/envx091uq/REP_D-NL_RIVM_20200909_D5_GELUK-RS_v3.xml,10/09/2020 14:00:38,1.57
Netherlands,NL.RIVM.AQ,2019,NET-NL010A,Landelijk Meetnet Luchtkwaliteit,UTC+01,NL00131,131,Vredepeel-Vredeweg,SPO-NL00131_00631_101,Cl-,5.85361,51.54111,30,m,rural,background,01/01/2009 00:00:00,NA,SPO_F-NL00131_00631_101_101,3,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Vredepeel,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP-NL_N_IC_leckelSEQ47-50,01/01/2009 00:00:00,NA,active,NA,NA,NA,NA,LVSauto2.3,NA,IC,NA,ref,NA,0,ug.m-3,NA,http://www.rivm.nl/lucht/,1,day,1,day,http://cdr.eionet.europa.eu/nl/eu/aqd/d/envx091uq/REP_D-NL_RIVM_20200909_D5_GELUK-RS_v3.xml,10/09/2020 14:00:38,1.57
Netherlands,NL.RIVM.AQ,2019,NET-NL010A,Landelijk Meetnet Luchtkwaliteit,UTC+01,NL00131,131,Vredepeel-Vredeweg,SPO-NL00131_00659_100,Mg++,5.85361,51.54111,30,m,rural,background,01/01/2008 00:00:00,31/12/2013 00:00:00,SPO_F-NL00131_00659_100_100,3,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Vredepeel,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP-NL_N_ICP-MS_leckelSEQ47-50,01/01/2008 00:00:00,31/12/2013 00:00:00,active,NA,NA,NA,NA,LVSauto2.3,NA,ICP-MS,NA,ref,NA,0,ng.m-3,EN ISO/IEC 17025:2017 Registration number: L 224,https://www.rva.nl/alle-geaccrediteerden/,1,day,1,day,http://cdr.eionet.europa.eu/nl/eu/aqd/d/envx091uq/REP_D-NL_RIVM_20200909_D5_GELUK-RS_v3.xml,10/09/2020 14:00:38,1.57
Netherlands,NL.RIVM.AQ,2019,NET-NL010A,Landelijk Meetnet Luchtkwaliteit,UTC+01,NL00131,131,Vredepeel-Vredeweg,SPO-NL00131_00668_100,Na+,5.85361,51.54111,30,m,rural,background,01/01/2008 00:00:00,31/12/2013 00:00:00,SPO_F-NL00131_00668_100_100,3,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Vredepeel,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP-NL_N_ICP-MS_leckelSEQ47-50,01/01/2008 00:00:00,31/12/2013 00:00:00,active,NA,NA,NA,NA,LVSauto2.3,NA,ICP-MS,NA,ref,NA,0,ng.m-3,EN ISO/IEC 17025:2017 Registration number: L 224,https://www.rva.nl/alle-geaccrediteerden/,1,day,1,day,http://cdr.eionet.europa.eu/nl/eu/aqd/d/envx091uq/REP_D-NL_RIVM_20200909_D5_GELUK-RS_v3.xml,10/09/2020 14:00:38,1.57
Netherlands,NL.RIVM.AQ,2022,NET-NL010A,Landelijk Meetnet Luchtkwaliteit,UTC+01,NL00131,131,Vredepeel-Vredeweg,SPO-NL00131_00728_100,Vanadium,5.85307,51.54052,30,m,rural,background,01/01/2008 00:00:00,NA,SPO_F-NL00131_00728_100_100,2,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Vredepeel,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP-NL_N_ICP-MS_eigenbrodtNSA181KHT,01/01/2008 00:00:00,NA,active,NA,NA,NA,NA,deposition-wet,NA,ICP-MS,NA,ref,NA,0,ug.l-1,NA,http://www.rivm.nl/lucht/,1,week,1,week,http://cdr.eionet.europa.eu/nl/eu/aqd/d/envzujz7w/REP_D-NL_RIVM_20231031_D5_GELUK-001.xml,05/09/2024 04:09:25,1.49
Netherlands,NL.RIVM.AQ,2022,NET-NL010A,Landelijk Meetnet Luchtkwaliteit,UTC+01,NL00131,131,Vredepeel-Vredeweg,SPO-NL00131_02012_100,Pb,5.85307,51.54052,30,m,rural,background,01/01/2008 00:00:00,NA,SPO_F-NL00131_02012_100_100,2,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Vredepeel,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP-NL_N_ICP-MS_eigenbrodtNSA181KHT,01/01/2008 00:00:00,NA,active,NA,NA,NA,NA,deposition-wet,NA,ICP-MS,NA,ref,NA,0,ug.l-1,NA,http://www.rivm.nl/lucht/,1,week,1,week,http://cdr.eionet.europa.eu/nl/eu/aqd/d/envzujz7w/REP_D-NL_RIVM_20231031_D5_GELUK-001.xml,05/09/2024 04:09:25,1.49
Netherlands,NL.RIVM.AQ,2022,NET-NL010A,Landelijk Meetnet Luchtkwaliteit,UTC+01,NL00131,131,Vredepeel-Vredeweg,SPO-NL00131_02014_100,Cd,5.85307,51.54052,30,m,rural,background,01/01/2008 00:00:00,NA,SPO_F-NL00131_02014_100_100,2,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Vredepeel,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP-NL_N_ICP-MS_eigenbrodtNSA181KHT,01/01/2008 00:00:00,NA,active,NA,NA,NA,NA,deposition-wet,NA,ICP-MS,NA,ref,NA,0,ug.l-1,NA,http://www.rivm.nl/lucht/,1,week,1,week,http://cdr.eionet.europa.eu/nl/eu/aqd/d/envzujz7w/REP_D-NL_RIVM_20231031_D5_GELUK-001.xml,05/09/2024 04:09:25,1.49
